ds,DHI,dni,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
06-01-98 5:00,0,0,0,0,0,0,7,7,117.92,0,0.114,1.1,2.994,190.7,100,8,990
06-01-98 5:30,0,0,0,0,0,0,7,7,112.44,0,0.114,1,2.927,190.7,100,8,990
06-01-98 6:00,0,0,0,0,0,0,8,7,107.05,0,0.114,1,2.861,195,100,8,990
06-01-98 6:30,0,0,0,0,0,0,7,7,101.77,0,0.114,1,2.692,195,100,8,990
06-01-98 7:00,0,0,0,0,0,0,7,7,96.65,0,0.114,1.1,2.524,206,100,8,990
06-01-98 7:30,0,0,0,0,0,0,7,7,91.72,0,0.114,1,2.432,206,100,8,990
06-01-98 8:00,11,0,11,21,155,29,7,7,87.02,4,0.114,1,2.34,212.9,100,9,990
06-01-98 8:30,34,0,34,43,351,89,7,8,82.61,0,0.114,0.9,2.245,212.9,100,9,990
06-01-98 9:00,52,0,52,59,486,156,4,9,78.54,0,0.114,0.9,2.151,218.1,100,10,990
06-01-98 9:30,78,0,78,70,577,221,7,9,74.88,0,0.114,0.9,2.077,218.1,100,11,990
06-01-98 10:00,128,86,156,80,633,279,7,9,71.69,0,0.114,0.9,2.004,225.2,100,12,1000
06-01-98 10:30,85,0,85,86,676,328,4,9,69.04,0,0.114,0.9,1.987,225.2,100,12,990
06-01-98 11:00,168,114,212,90,706,366,7,11,67,0,0.114,0.9,1.971,233.3,100,13,990
06-01-98 11:30,138,0,138,92,722,390,4,11,65.62,0,0.114,0.9,2.048,233.3,100,13,990
06-01-98 12:00,166,29,178,94,726,401,7,11,64.96,0,0.114,0.9,2.125,237,97.13,13,990
06-01-98 12:30,165,28,177,94,723,399,7,11,65.04,0,0.114,0.8,2.203,237,97.14,13,990
06-01-98 13:00,109,0,109,95,699,382,4,11,65.84,0,0.114,0.7,2.282,235.7,97.69,13,990
06-01-98 13:30,93,0,93,92,679,354,4,11,67.35,0,0.114,0.6,2.302,235.7,100,13,990
06-01-98 14:00,146,161,203,85,658,315,4,11,69.52,0,0.114,0.6,2.323,240.6,100,13,990
06-01-98 14:30,25,0,25,78,611,264,4,9,72.28,0,0.114,0.5,2.337,240.6,100,12,990
06-01-98 15:00,40,0,40,68,554,206,4,9,75.57,0,0.114,0.5,2.352,249.9,100,12,1000
06-01-98 15:30,55,0,55,56,458,141,4,9,79.32,0,0.114,0.4,2.389,249.9,100,11,1000
06-01-98 16:00,29,0,29,40,303,74,4,9,83.46,4,0.114,0.4,2.427,256.5,100,10,1000
06-01-98 16:30,7,0,7,16,101,19,7,8,87.93,4,0.114,0.4,2.437,256.5,100,10,1000
06-01-98 17:00,0,0,0,0,0,0,7,8,92.68,0,0.114,0.5,2.449,267,100,10,1000
06-01-98 17:30,0,0,0,0,0,0,7,7,97.65,0,0.114,0.4,2.385,267,100,9,1000
06-01-98 18:00,0,0,0,0,0,0,7,7,102.81,0,0.114,0.4,2.322,277.5,100,9,1000
06-01-98 18:30,0,0,0,0,0,0,4,7,108.11,0,0.114,0.4,2.253,277.5,100,8,1000
06-01-98 19:00,0,0,0,0,0,0,1,7,113.52,0,0.114,0.5,2.184,278.1,100,8,1000
06-01-98 19:30,0,0,0,0,0,0,3,7,119.01,0,0.114,0.6,2.156,278.1,100,8,1000
06-01-98 20:00,0,0,0,0,0,0,3,7,124.53,0,0.114,0.8,2.129,267.9,100,8,1000
06-01-98 20:30,0,0,0,0,0,0,3,6,130.05,0,0.114,0.7,2.144,267.9,100,8,1000
06-01-98 21:00,0,0,0,0,0,0,1,6,135.53,0,0.114,0.6,2.159,276.3,100,8,1000
06-01-98 21:30,0,0,0,0,0,0,3,6,140.88,0,0.114,0.5,2.16,276.3,100,8,1000
06-01-98 22:00,0,0,0,0,0,0,4,7,146.02,0,0.114,0.5,2.163,275,100,9,1000
06-01-98 22:30,0,0,0,0,0,0,4,7,150.79,0,0.114,0.4,2.231,275,100,9,1000
06-01-98 23:00,0,0,0,0,0,0,1,7,154.94,0,0.114,0.3,2.3,251.4,100,9,1000
06-01-98 23:30,0,0,0,0,0,0,7,7,158.11,0,0.114,0.3,2.381,251.4,100,9,1000
07-01-98 0:00,0,0,0,0,0,0,7,7,159.78,0,0.114,0.4,2.464,142.1,100,9,1000
07-01-98 0:30,0,0,0,0,0,0,7,6,159.6,0,0.114,0.6,2.545,142.1,100,8,1000
07-01-98 1:00,0,0,0,0,0,0,1,6,157.59,0,0.114,0.8,2.626,128.3,100,8,1000
07-01-98 1:30,0,0,0,0,0,0,4,4,154.2,0,0.114,0.8,2.69,128.3,100,7,1000
07-01-98 2:00,0,0,0,0,0,0,7,4,149.9,0,0.114,0.8,2.754,107.6,100,7,1000
07-01-98 2:30,0,0,0,0,0,0,7,4,145.04,0,0.114,0.6,2.769,107.6,100,6,1000
07-01-98 3:00,0,0,0,0,0,0,7,4,139.85,0,0.114,0.4,2.784,103.7,100,6,990
07-01-98 3:30,0,0,0,0,0,0,7,4,134.46,0,0.114,0.4,2.806,103.7,100,6,990
07-01-98 4:00,0,0,0,0,0,0,7,4,128.97,0,0.114,0.4,2.829,114.4,100,6,990
07-01-98 4:30,0,0,0,0,0,0,4,4,123.44,0,0.114,0.4,2.874,114.4,100,6,990
07-01-98 5:00,0,0,0,0,0,0,7,4,117.92,0,0.114,0.5,2.919,125.3,100,7,990
07-01-98 5:30,0,0,0,0,0,0,7,4,112.44,0,0.114,0.5,2.964,125.3,100,7,990
07-01-98 6:00,0,0,0,0,0,0,4,4,107.05,0,0.114,0.5,3.009,131.5,100,7,990
07-01-98 6:30,0,0,0,0,0,0,4,4,101.76,0,0.114,0.5,3.056,131.5,100,7,990
07-01-98 7:00,0,0,0,0,0,0,4,4,96.63,0,0.114,0.6,3.104,137.3,100,7,990
07-01-98 7:30,0,0,0,0,0,0,4,6,91.7,0,0.114,0.7,3.157,137.3,100,7,990
07-01-98 8:00,2,0,2,21,91,26,4,7,86.99,4,0.114,0.8,3.211,140.9,100,8,990
07-01-98 8:30,9,0,9,48,251,81,4,7,82.57,0,0.114,0.8,3.235,140.9,100,8,990
07-01-98 9:00,12,0,12,63,419,147,4,8,78.49,0,0.114,0.8,3.261,143.8,100,9,990
07-01-98 9:30,18,0,18,76,508,209,7,8,74.82,0,0.114,0.8,3.259,143.8,100,10,990
07-01-98 10:00,73,0,73,81,594,268,8,9,71.62,0,0.114,0.8,3.258,141.3,100,11,990
07-01-98 10:30,37,0,37,87,636,316,8,9,68.95,0,0.114,0.8,3.275,141.3,100,11,990
07-01-98 11:00,128,0,128,87,681,355,4,9,66.9,0,0.114,0.8,3.293,150.9,100,12,990
07-01-98 11:30,170,49,191,90,698,379,7,9,65.51,0,0.114,0.7,3.333,150.9,100,12,990
07-01-98 12:00,182,78,215,85,726,394,7,11,64.84,0,0.114,0.7,3.374,145.9,100,13,990
07-01-98 12:30,176,53,199,85,725,392,7,11,64.9,0,0.114,0.6,3.426,145.9,100,13,990
07-01-98 13:00,146,7,149,86,705,376,7,11,65.7,0,0.114,0.6,3.479,137.7,100,13,990
07-01-98 13:30,165,97,203,83,685,349,7,11,67.2,0,0.114,0.6,3.528,137.7,100,12,990
07-01-98 14:00,116,0,116,85,629,307,7,11,69.37,0,0.114,0.6,3.578,143.8,100,12,990
07-01-98 14:30,105,0,105,78,583,257,7,9,72.13,0,0.114,0.6,3.635,143.8,100,12,990
07-01-98 15:00,61,0,61,73,494,197,7,9,75.41,0,0.114,0.6,3.693,141.7,100,12,990
07-01-98 15:30,27,0,27,59,399,135,6,9,79.16,0,0.114,0.6,3.715,141.7,100,11,990
07-01-98 16:00,14,0,14,39,287,73,6,9,83.3,4,0.114,0.7,3.738,138.8,100,11,990
07-01-98 16:30,4,0,4,15,95,19,7,9,87.77,4,0.114,0.8,3.713,138.8,100,11,990
07-01-98 17:00,0,0,0,0,0,0,6,9,92.52,0,0.114,1,3.689,146.2,100,11,990
07-01-98 17:30,0,0,0,0,0,0,6,9,97.49,0,0.114,1,3.665,146.2,100,11,990
07-01-98 18:00,0,0,0,0,0,0,6,9,102.65,0,0.114,1.1,3.642,150.8,100,11,990
07-01-98 18:30,0,0,0,0,0,0,6,9,107.95,0,0.114,1,3.641,150.8,100,11,990
07-01-98 19:00,0,0,0,0,0,0,6,9,113.36,0,0.114,1,3.641,145.5,100,11,990
07-01-98 19:30,0,0,0,0,0,0,6,9,118.85,0,0.114,1,3.654,145.5,100,10,990
07-01-98 20:00,0,0,0,0,0,0,8,9,124.38,0,0.114,1,3.668,147.3,100,10,990
07-01-98 20:30,0,0,0,0,0,0,7,8,129.9,0,0.114,1,3.72,147.3,100,10,990
07-01-98 21:00,0,0,0,0,0,0,8,8,135.37,0,0.114,1,3.773,144.2,100,10,990
07-01-98 21:30,0,0,0,0,0,0,6,8,140.72,0,0.114,0.9,3.855,144.2,100,9,990
07-01-98 22:00,0,0,0,0,0,0,6,8,145.86,0,0.114,0.9,3.938,130.9,100,9,990
07-01-98 22:30,0,0,0,0,0,0,6,7,150.62,0,0.114,1,3.923,130.9,100,9,990
07-01-98 23:00,0,0,0,0,0,0,7,7,154.78,0,0.114,1.1,3.909,131.7,100,9,980
07-01-98 23:30,0,0,0,0,0,0,7,7,157.95,0,0.114,1,3.87,131.7,100,9,980
08-01-98 0:00,0,0,0,0,0,0,7,8,159.64,0,0.114,1,3.832,142.6,100,9,980
08-01-98 0:30,0,0,0,0,0,0,7,8,159.48,0,0.114,1,3.92,142.6,100,9,980
08-01-98 1:00,0,0,0,0,0,0,6,9,157.51,0,0.114,1.1,4.009,152,100,10,980
08-01-98 1:30,0,0,0,0,0,0,6,9,154.15,0,0.114,1.2,4.089,152,100,10,980
08-01-98 2:00,0,0,0,0,0,0,7,9,149.87,0,0.114,1.3,4.169,157.9,100,11,980
08-01-98 2:30,0,0,0,0,0,0,6,9,145.02,0,0.114,1.3,4.2,157.9,100,11,980
08-01-98 3:00,0,0,0,0,0,0,6,9,139.84,0,0.114,1.3,4.232,158.2,100,12,980
08-01-98 3:30,0,0,0,0,0,0,7,9,134.46,0,0.114,1.3,4.223,158.2,100,12,980
08-01-98 4:00,0,0,0,0,0,0,7,11,128.97,0,0.114,1.4,4.215,169.4,100,13,980
08-01-98 4:30,0,0,0,0,0,0,6,11,123.44,0,0.114,1.3,4.185,169.4,100,13,980
08-01-98 5:00,0,0,0,0,0,0,6,11,117.92,0,0.114,1.3,4.156,184.5,100,14,980
08-01-98 5:30,0,0,0,0,0,0,6,11,112.44,0,0.114,1.2,4.136,184.5,100,13,980
08-01-98 6:00,0,0,0,0,0,0,6,11,107.04,0,0.114,1.2,4.117,194.4,100,13,980
08-01-98 6:30,0,0,0,0,0,0,6,11,101.75,0,0.114,1.1,4.054,194.4,100,13,980
08-01-98 7:00,0,0,0,0,0,0,6,11,96.62,0,0.114,1,3.994,208.2,100,13,980
08-01-98 7:30,0,0,0,0,0,0,6,11,91.67,0,0.114,0.8,3.936,208.2,100,12,980
08-01-98 8:00,5,0,5,20,163,29,6,11,86.96,4,0.114,0.6,3.878,218.9,100,12,980
08-01-98 8:30,17,0,17,40,358,87,6,9,82.53,0,0.114,0.4,3.855,218.9,100,11,980
08-01-98 9:00,26,0,26,52,503,153,6,9,78.44,0,0.114,0.3,3.832,226.5,100,11,980
08-01-98 9:30,48,0,48,62,589,217,6,9,74.75,0,0.114,0.3,3.846,226.5,100,11,980
08-01-98 10:00,109,0,109,76,613,270,6,9,71.54,0,0.114,0.3,3.86,197.3,100,11,980
08-01-98 10:30,53,0,53,81,654,317,6,9,68.86,0,0.114,0.3,3.921,197.3,100,11,980
08-01-98 11:00,73,0,73,85,681,354,6,9,66.8,0,0.114,0.3,3.983,152.9,100,11,980
08-01-98 11:30,92,0,92,88,698,379,7,9,65.4,0,0.114,0.3,4.03,152.9,100,11,980
08-01-98 12:00,89,0,89,84,725,393,6,9,64.71,0,0.114,0.3,4.078,133.5,100,11,980
08-01-98 12:30,88,0,88,84,725,393,6,9,64.76,0,0.114,0.3,4.072,133.5,100,11,980
08-01-98 13:00,84,0,84,97,664,372,6,9,65.55,0,0.114,0.3,4.065,164.1,100,12,980
08-01-98 13:30,81,0,81,94,644,345,6,9,67.05,0,0.114,0.3,4.043,164.1,100,11,980
08-01-98 14:00,55,0,55,103,555,300,6,9,69.21,0,0.114,0.3,4.022,222,100,11,980
08-01-98 14:30,41,0,41,95,508,252,6,9,71.96,0,0.114,0.5,3.915,222,100,10,980
08-01-98 15:00,52,0,52,85,433,195,6,9,75.25,0,0.114,0.7,3.808,266.6,100,10,980
08-01-98 15:30,32,0,32,69,341,134,7,8,78.99,0,0.114,0.8,3.662,266.6,100,9,980
08-01-98 16:00,16,0,16,49,171,69,6,7,83.13,4,0.114,1,3.516,290.3,100,8,980
08-01-98 16:30,4,0,4,16,40,17,7,6,87.6,4,0.114,0.8,3.405,290.3,100,7,980
08-01-98 17:00,0,0,0,0,0,0,6,4,92.35,0,0.114,0.7,3.296,298.4,100,6,980
08-01-98 17:30,0,0,0,0,0,0,6,4,97.33,0,0.114,0.5,3.189,298.4,100,5,980
08-01-98 18:00,0,0,0,0,0,0,6,2,102.49,0,0.114,0.4,3.082,303.5,100,5,980
08-01-98 18:30,0,0,0,0,0,0,6,2,107.79,0,0.114,0.3,3.004,303.5,100,4,980
08-01-98 19:00,0,0,0,0,0,0,,2,113.2,1,0.114,0.2,2.926,302.5,100,4,980
08-01-98 19:30,0,0,0,0,0,0,,2,118.69,1,0.114,0.2,2.866,302.5,100,4,980
08-01-98 20:00,0,0,0,0,0,0,,2,124.22,1,0.114,0.2,2.807,233.3,100,4,980
08-01-98 20:30,0,0,0,0,0,0,,2,129.74,1,0.114,0.2,2.707,233.3,100,4,980
08-01-98 21:00,0,0,0,0,0,0,,2,135.21,1,0.114,0.2,2.608,180.2,100,4,980
08-01-98 21:30,0,0,0,0,0,0,,2,140.56,1,0.114,0.2,2.533,180.2,100,4,980
08-01-98 22:00,0,0,0,0,0,0,,2,145.69,1,0.114,0.3,2.459,171.1,100,4,980
08-01-98 22:30,0,0,0,0,0,0,,2,150.46,1,0.114,0.3,2.397,171.1,100,4,980
08-01-98 23:00,0,0,0,0,0,0,,2,154.61,1,0.114,0.3,2.335,187.7,100,5,980
08-01-98 23:30,0,0,0,0,0,0,,2,157.79,1,0.114,0.4,2.246,187.7,100,5,980
09-01-98 0:00,0,0,0,0,0,0,,4,159.5,1,0.114,0.5,2.158,181.2,100,6,980
09-01-98 0:30,0,0,0,0,0,0,,4,159.36,1,0.114,0.6,2.098,181.2,100,6,980
09-01-98 1:00,0,0,0,0,0,0,,4,157.42,1,0.114,0.7,2.039,163.4,100,6,980
09-01-98 1:30,0,0,0,0,0,0,,4,154.09,1,0.114,0.7,2.015,163.4,100,6,980
09-01-98 2:00,0,0,0,0,0,0,,4,149.83,1,0.114,0.7,1.991,138.4,100,6,980
09-01-98 2:30,0,0,0,0,0,0,,4,145,1,0.114,0.6,1.997,138.4,100,6,980
09-01-98 3:00,0,0,0,0,0,0,,4,139.82,1,0.114,0.5,2.004,147.2,100,6,980
09-01-98 3:30,0,0,0,0,0,0,,4,134.45,1,0.114,0.4,1.994,147.2,100,6,980
09-01-98 4:00,0,0,0,0,0,0,,4,128.97,1,0.114,0.4,1.984,147.2,100,6,980
09-01-98 4:30,0,0,0,0,0,0,,4,123.44,1,0.114,0.4,2.016,147.2,100,6,980
09-01-98 5:00,0,0,0,0,0,0,,4,117.91,1,0.114,0.5,2.049,150,100,7,980
09-01-98 5:30,0,0,0,0,0,0,,6,112.43,1,0.114,0.6,2.139,150,100,7,980
09-01-98 6:00,0,0,0,0,0,0,,7,107.02,1,0.114,0.7,2.229,153.8,100,8,980
09-01-98 6:30,0,0,0,0,0,0,,7,101.73,1,0.114,0.7,2.244,153.8,100,8,980
09-01-98 7:00,0,0,0,0,0,0,,7,96.59,1,0.114,0.8,2.259,157.2,100,9,980
09-01-98 7:30,0,0,0,0,0,0,,7,91.64,1,0.114,0.9,2.175,157.2,100,9,980
09-01-98 8:00,7,0,7,21,156,30,,8,86.91,1,0.114,1,2.091,159.5,100,10,980
09-01-98 8:30,21,0,21,44,350,90,,9,82.48,1,0.114,1,1.963,159.5,100,10,980
09-01-98 9:00,38,0,38,55,534,162,,9,78.38,1,0.114,1.1,1.836,159.7,100,11,980
09-01-98 9:30,54,0,54,65,621,229,,9,74.68,1,0.114,1.1,1.806,159.7,100,11,980
09-01-98 10:00,69,0,69,73,676,288,,11,71.45,1,0.114,1.1,1.777,161.3,100,12,980
09-01-98 10:30,80,0,80,79,715,338,,11,68.76,1,0.114,1.1,1.857,161.3,100,12,980
09-01-98 11:00,88,0,88,90,713,372,,11,66.68,1,0.114,1.2,1.938,173.6,100,13,970
09-01-98 11:30,95,0,95,92,730,398,,11,65.27,1,0.114,1.2,1.964,173.6,100,12,970
09-01-98 12:00,113,671,401,113,671,401,,10,64.58,1,0.114,1.3,1.991,204.2,94.13,12,970
09-01-98 12:30,113,674,402,113,674,402,,9,64.62,1,0.114,1.4,1.872,204.2,100,11,980
09-01-98 13:00,144,553,375,144,553,375,,7,65.4,1,0.114,1.6,1.754,246.8,92.18,10,980
09-01-98 13:30,139,534,349,139,534,349,,7,66.89,1,0.114,1.6,1.64,246.8,98.72,9,980
09-01-98 14:00,135,487,310,135,487,310,,5,69.04,1,0.114,1.6,1.526,266.3,92.58,9,980
09-01-98 14:30,123,440,261,123,440,261,,5,71.79,1,0.114,1.4,1.459,266.3,99.23,8,980
09-01-98 15:00,104,392,205,104,392,205,,5,75.08,1,0.114,1.2,1.393,273.1,95.7,8,980
09-01-98 15:30,82,303,141,82,303,141,,4,78.82,1,0.114,1.1,1.342,273.1,100,7,980
09-01-98 16:00,54,171,75,54,171,75,,4,82.96,1,0.114,1,1.291,278.6,98.95,6,980
09-01-98 16:30,19,0,19,17,44,19,,4,87.43,1,0.114,0.9,1.271,278.6,100,5,980
09-01-98 17:00,0,0,0,0,0,0,,4,92.19,1,0.114,0.8,1.251,281.5,100,5,980
09-01-98 17:30,0,0,0,0,0,0,,2,97.16,1,0.114,0.8,1.21,281.5,100,5,980
09-01-98 18:00,0,0,0,0,0,0,,2,102.32,1,0.114,0.8,1.171,275.3,100,5,980
09-01-98 18:30,0,0,0,0,0,0,,2,107.63,1,0.114,0.9,1.106,275.3,100,4,980
09-01-98 19:00,0,0,0,0,0,0,4,2,113.04,0,0.114,1.1,1.042,267.6,96.71,4,980
09-01-98 19:30,0,0,0,0,0,0,4,2,118.53,0,0.114,1.2,0.981,267.6,100,3,990
09-01-98 20:00,0,0,0,0,0,0,4,0,124.05,0,0.114,1.4,0.92,261.8,91.89,3,990
09-01-98 20:30,0,0,0,0,0,0,4,0,129.57,0,0.114,1.3,0.873,261.8,98.76,2,990
09-01-98 21:00,0,0,0,0,0,0,4,0,135.04,0,0.114,1.3,0.826,255.9,96.54,2,990
09-01-98 21:30,0,0,0,0,0,0,4,0,140.39,0,0.114,1.2,0.774,255.9,96.58,1,990
09-01-98 22:00,0,0,0,0,0,0,4,0,145.52,0,0.114,1.2,0.724,252.6,93.57,1,990
09-01-98 22:30,0,0,0,0,0,0,4,0,150.29,0,0.114,1.2,0.677,252.6,93.6,1,990
09-01-98 23:00,0,0,0,0,0,0,4,-1,154.44,0,0.114,1.2,0.632,254.7,92.8,1,990
09-01-98 23:30,0,0,0,0,0,0,4,-1,157.62,0,0.114,1.2,0.618,254.7,92.84,1,990
10-01-98 0:00,0,0,0,0,0,0,4,-1,159.34,0,0.114,1.2,0.604,260.3,91.36,1,990
10-01-98 0:30,0,0,0,0,0,0,4,-1,159.24,0,0.114,1.2,0.614,260.3,91.41,1,990
10-01-98 1:00,0,0,0,0,0,0,4,-1,157.33,0,0.114,1.2,0.624,267,88.83,1,990
10-01-98 1:30,0,0,0,0,0,0,4,-1,154.02,0,0.114,1.1,0.633,267,88.87,0,990
10-01-98 2:00,0,0,0,0,0,0,4,-2,149.78,0,0.114,1,0.643,270.8,85.73,0,990
10-01-98 2:30,0,0,0,0,0,0,1,-2,144.97,0,0.114,0.8,0.648,270.8,92.21,0,990
10-01-98 3:00,0,0,0,0,0,0,7,-2,139.8,0,0.114,0.7,0.653,267.8,95.07,0,990
10-01-98 3:30,0,0,0,0,0,0,7,-2,134.43,0,0.114,0.6,0.656,267.8,95.07,0,990
10-01-98 4:00,0,0,0,0,0,0,7,-3,128.95,0,0.114,0.6,0.659,257,98.07,-1,990
10-01-98 4:30,0,0,0,0,0,0,7,-3,123.43,0,0.114,0.5,0.66,257,98.08,-1,990
10-01-98 5:00,0,0,0,0,0,0,7,-3,117.9,0,0.114,0.5,0.661,243.6,96.08,-2,990
10-01-98 5:30,0,0,0,0,0,0,7,-3,112.41,0,0.114,0.5,0.664,243.6,96.09,-2,990
10-01-98 6:00,0,0,0,0,0,0,7,-3,107,0,0.114,0.6,0.668,229.3,95.67,-2,990
10-01-98 6:30,0,0,0,0,0,0,7,-3,101.71,0,0.114,0.6,0.671,229.3,95.67,-1,990
10-01-98 7:00,0,0,0,0,0,0,7,-3,96.56,0,0.114,0.7,0.675,217.4,96.66,-1,990
10-01-98 7:30,0,0,0,0,0,0,4,-3,91.6,0,0.114,0.8,0.672,217.4,89.78,0,990
10-01-98 8:00,20,301,37,20,301,37,0,-2,86.87,0,0.114,0.9,0.669,205.5,89.44,0,990
10-01-98 8:30,41,0,41,38,513,105,4,-2,82.42,0,0.114,1,0.662,205.5,83.17,1,990
10-01-98 9:00,71,2,72,48,648,180,4,-1,78.31,0,0.114,1.1,0.656,209.2,88.68,2,990
10-01-98 9:30,65,0,65,56,730,250,4,-1,74.6,0,0.114,1.2,0.653,209.2,82.52,3,990
10-01-98 10:00,60,0,60,62,788,314,4,-1,71.36,0,0.114,1.3,0.651,226.4,78.85,4,990
10-01-98 10:30,102,0,102,66,825,366,4,-1,68.66,0,0.114,1.3,0.661,226.4,78.82,4,990
10-01-98 11:00,70,844,406,70,844,406,0,-1,66.57,0,0.114,1.4,0.671,230.7,74.94,5,990
10-01-98 11:30,179,222,272,72,859,433,4,-1,65.14,0,0.114,1.4,0.688,230.7,74.92,5,990
10-01-98 12:00,166,22,175,78,849,444,4,0,64.43,0,0.114,1.5,0.706,234,71.08,6,990
10-01-98 12:30,80,0,80,78,848,443,4,0,64.47,0,0.114,1.4,0.718,234,71.07,6,990
10-01-98 13:00,167,34,181,84,811,424,4,0,65.24,0,0.114,1.4,0.731,238.4,71.96,6,990
10-01-98 13:30,120,0,120,82,793,395,4,0,66.72,0,0.114,1.3,0.735,238.4,71.97,5,990
10-01-98 14:00,107,0,107,80,754,352,4,0,68.87,4,0.114,1.3,0.74,241.6,72.77,5,990
10-01-98 14:30,91,0,91,75,712,299,4,0,71.62,4,0.114,1.2,0.73,241.6,78.08,5,990
10-01-98 15:00,104,223,162,64,667,238,4,0,74.9,4,0.114,1.2,0.721,244.4,77.82,5,990
10-01-98 15:30,71,220,114,54,578,168,4,0,78.65,0,0.114,1.2,0.701,244.4,83.54,4,990
10-01-98 16:00,47,153,66,39,459,97,4,0,82.79,4,0.114,1.2,0.682,245.4,81.24,3,990
10-01-98 16:30,20,236,31,20,236,31,1,0,87.26,0,0.114,1.2,0.664,245.4,87.28,2,990
10-01-98 17:00,0,0,0,0,0,0,0,-1,92.01,0,0.114,1.3,0.647,246.2,83.7,2,990
10-01-98 17:30,0,0,0,0,0,0,0,-1,96.99,0,0.114,1.2,0.628,246.2,89.97,1,990
10-01-98 18:00,0,0,0,0,0,0,0,-1,102.15,0,0.114,1.2,0.61,246.4,87.39,1,990
10-01-98 18:30,0,0,0,0,0,0,0,-1,107.46,0,0.114,1.1,0.597,246.4,87.4,0,990
10-01-98 19:00,0,0,0,0,0,0,4,-2,112.87,0,0.114,1.1,0.585,247.7,84.87,0,990
10-01-98 19:30,0,0,0,0,0,0,4,-2,118.36,0,0.114,1.1,0.58,247.7,84.87,0,990
10-01-98 20:00,0,0,0,0,0,0,4,-2,123.89,0,0.114,1.1,0.575,249.6,88.74,0,990
10-01-98 20:30,0,0,0,0,0,0,4,-2,129.41,0,0.114,1,0.573,249.6,88.76,0,990
10-01-98 21:00,0,0,0,0,0,0,1,-3,134.88,0,0.114,1,0.572,251.1,92.66,0,990
10-01-98 21:30,0,0,0,0,0,0,1,-3,140.22,0,0.114,0.9,0.579,251.1,92.68,0,990
10-01-98 22:00,0,0,0,0,0,0,4,-3,145.35,0,0.114,0.9,0.587,252.6,89.81,-1,990
10-01-98 22:30,0,0,0,0,0,0,4,-3,150.11,0,0.114,0.8,0.6,252.6,89.81,-1,990
10-01-98 23:00,0,0,0,0,0,0,8,-3,154.26,0,0.114,0.8,0.614,254.8,93.81,-1,1000
10-01-98 23:30,0,0,0,0,0,0,7,-3,157.44,0,0.114,0.7,0.624,254.8,93.81,-1,1000
11-01-98 0:00,0,0,0,0,0,0,7,-4,159.18,0,0.114,0.7,0.635,257.9,91.18,-2,1000
11-01-98 0:30,0,0,0,0,0,0,7,-4,159.1,0,0.114,0.7,0.638,257.9,91.18,-2,1000
11-01-98 1:00,0,0,0,0,0,0,7,-4,157.22,0,0.114,0.7,0.642,261.9,89.73,-2,1000
11-01-98 1:30,0,0,0,0,0,0,4,-4,153.94,0,0.114,0.7,0.643,261.9,89.74,-2,1000
11-01-98 2:00,0,0,0,0,0,0,7,-4,149.73,0,0.114,0.7,0.645,266.2,88.85,-2,1000
11-01-98 2:30,0,0,0,0,0,0,4,-4,144.93,0,0.114,0.7,0.645,266.2,88.83,-2,1000
11-01-98 3:00,0,0,0,0,0,0,4,-4,139.77,0,0.114,0.7,0.645,271,87.84,-2,1000
11-01-98 3:30,0,0,0,0,0,0,7,-4,134.41,0,0.114,0.6,0.641,271,87.83,-2,1000
11-01-98 4:00,0,0,0,0,0,0,4,-4,128.93,0,0.114,0.6,0.638,274.6,93.11,-2,1000
11-01-98 4:30,0,0,0,0,0,0,4,-4,123.41,0,0.114,0.6,0.63,274.6,93.1,-2,990
11-01-98 5:00,0,0,0,0,0,0,4,-5,117.88,0,0.114,0.6,0.623,278.2,90.57,-2,990
11-01-98 5:30,0,0,0,0,0,0,0,-5,112.39,0,0.114,0.6,0.613,278.2,90.58,-2,1000
11-01-98 6:00,0,0,0,0,0,0,0,-5,106.98,0,0.114,0.6,0.604,279.7,88.13,-3,1000
11-01-98 6:30,0,0,0,0,0,0,0,-5,101.68,0,0.114,0.6,0.592,279.7,88.13,-3,1000
11-01-98 7:00,0,0,0,0,0,0,0,-5,96.52,0,0.114,0.6,0.58,277.6,87.08,-3,1000
11-01-98 7:30,0,0,0,0,0,0,0,-5,91.55,0,0.114,0.7,0.567,277.6,80.82,-2,1000
11-01-98 8:00,21,283,37,21,283,37,0,-5,86.81,0,0.114,0.9,0.555,273.5,81.23,-1,1000
11-01-98 8:30,39,503,106,39,503,106,0,-5,82.36,0,0.114,1.1,0.545,273.5,75.44,0,1000
11-01-98 9:00,51,633,180,51,633,180,0,-6,78.24,0,0.114,1.3,0.536,272.4,67.28,0,1000
11-01-98 9:30,60,718,252,60,718,252,0,-6,74.51,0,0.114,1.3,0.528,272.4,62.56,0,1000
11-01-98 10:00,67,772,315,67,772,315,0,-6,71.26,0,0.114,1.4,0.52,274.8,62.57,0,1000
11-01-98 10:30,71,811,368,71,811,368,0,-6,68.55,0,0.114,1.4,0.518,274.8,62.55,0,1000
11-01-98 11:00,76,834,409,76,834,409,0,-6,66.44,0,0.114,1.5,0.516,280.5,63.07,1,1000
